timestamp,open,high,low,close,volume,rsi_14
2024-12-05 08:00:00+00:00,13.207,14.638,13.08,13.514,2053208.44,
2024-12-05 12:00:00+00:00,13.538,13.732,12.3,12.825,1545740.86,
2024-12-05 16:00:00+00:00,12.81,13.155,12.0,12.101,1129645.44,
2024-12-05 20:00:00+00:00,12.114,13.0,11.3,12.724,2380229.39,
2024-12-06 00:00:00+00:00,12.7,13.725,11.5,13.369,2145238.96,
2024-12-06 04:00:00+00:00,13.369,13.577,12.694,13.08,796426.51,
2024-12-06 08:00:00+00:00,13.097,13.4,12.424,12.67,722376.48,
2024-12-06 12:00:00+00:00,12.683,13.831,12.335,13.831,1287635.72,
2024-12-06 16:00:00+00:00,13.826,14.462,13.368,13.892,1520322.98,
2024-12-06 20:00:00+00:00,13.88,14.386,13.27,13.848,1045230.93,
2024-12-07 00:00:00+00:00,13.848,15.054,13.55,14.902,902905.04,
2024-12-07 04:00:00+00:00,14.905,15.314,14.263,14.573,1310721.88,
2024-12-07 08:00:00+00:00,14.548,15.0,14.177,14.334,712340.09,
2024-12-07 12:00:00+00:00,14.331,15.05,14.296,14.522,996159.4,
2024-12-07 16:00:00+00:00,14.533,14.913,13.835,14.722,1328470.62,33.74211886816377
2024-12-07 20:00:00+00:00,14.716,14.886,14.2,14.246,864666.7,31.535144802247757
2024-12-08 00:00:00+00:00,14.23,14.451,13.564,14.191,1206472.44,31.28055572965694
2024-12-08 04:00:00+00:00,14.169,14.198,13.53,13.912,573688.2,29.959253655621154
2024-12-08 08:00:00+00:00,13.912,14.036,13.516,13.941,528661.36,30.288869636393912
2024-12-08 12:00:00+00:00,13.96,14.67,13.915,14.489,687275.17,36.381542668050436
2024-12-08 16:00:00+00:00,14.489,14.702,13.882,13.915,713063.26,33.11665510521692
2024-12-08 20:00:00+00:00,13.895,14.411,13.79,14.051,532480.16,34.61387105554766
2024-12-09 00:00:00+00:00,14.056,14.463,13.52,13.664,872402.56,32.39179836885701
2024-12-09 04:00:00+00:00,13.666,13.967,12.534,13.514,2579418.19,31.546473047200863
2024-12-09 08:00:00+00:00,13.514,13.74,12.419,12.507,1604853.14,26.539216818629342
2024-12-09 12:00:00+00:00,12.507,13.547,12.3,12.616,1948232.79,27.873733983410503
2024-12-09 16:00:00+00:00,12.64,13.432,12.4,12.73,1158292.27,29.319934753628473
2024-12-09 20:00:00+00:00,12.73,13.84,12.064,13.598,3803019.18,39.299802786200495
2024-12-10 00:00:00+00:00,13.567,13.77,12.702,13.085,1018418.3,36.05919680718999
2024-12-10 04:00:00+00:00,13.08,13.9,12.68,13.706,855563.82,42.265463835777894
2024-12-10 08:00:00+00:00,13.71,14.5,13.602,14.33,764562.03,47.7531601553347
2024-12-10 12:00:00+00:00,14.333,14.443,13.035,13.036,1535956.79,39.39151960744367
2024-12-10 16:00:00+00:00,13.036,13.732,12.627,13.231,2140996.1,41.066225889728386
2024-12-10 20:00:00+00:00,13.231,14.0,13.0,13.573,1010762.38,43.98938064033431
2024-12-11 00:00:00+00:00,13.56,13.914,13.06,13.786,771192.97,45.7927436625894
2024-12-11 04:00:00+00:00,13.817,13.945,13.33,13.536,653625.81,44.00201241073649
2024-12-11 08:00:00+00:00,13.549,14.412,13.537,14.248,569625.66,49.999048781993125
2024-12-11 12:00:00+00:00,14.249,15.834,14.14,15.532,1980347.0,58.6080023095032
2024-12-11 16:00:00+00:00,15.532,16.598,15.067,16.309,2327471.12,62.78384627440721
2024-12-11 20:00:00+00:00,16.32,16.584,15.83,16.144,888797.81,61.36799569359471
2024-12-12 00:00:00+00:00,16.17,16.652,15.62,16.383,1075392.86,62.68080139605182
2024-12-12 04:00:00+00:00,16.376,18.401,16.294,17.707,3080076.34,68.97137817562337
2024-12-12 08:00:00+00:00,17.729,18.384,17.519,17.832,1552334.68,69.4941924017257
2024-12-12 12:00:00+00:00,17.832,18.9,17.654,18.282,2186561.29,71.36475803705487
2024-12-12 16:00:00+00:00,18.278,18.841,17.0,17.445,2434027.02,63.55819921857393
2024-12-12 20:00:00+00:00,17.445,18.493,17.238,18.079,1509957.34,66.54360560143246
2024-12-13 00:00:00+00:00,18.08,18.214,17.248,17.826,1111661.53,64.28053019870666
2024-12-13 04:00:00+00:00,17.826,17.843,16.972,17.345,1237210.12,60.09599284997099
2024-12-13 08:00:00+00:00,17.345,18.369,17.275,17.932,926109.71,63.240918332876745
2024-12-13 12:00:00+00:00,17.953,18.1,17.254,17.945,1197113.55,63.309883988523566
2024-12-13 16:00:00+00:00,17.959,19.71,17.41,19.466,2855193.11,70.32492986333642
2024-12-13 20:00:00+00:00,19.483,19.74,19.027,19.509,1241957.31,70.49667180388576
2024-12-14 00:00:00+00:00,19.51,22.353,19.05,20.958,2986854.85,75.61757067159131
2024-12-14 04:00:00+00:00,20.964,21.93,20.557,20.91,2084169.82,75.15222618381188
2024-12-14 08:00:00+00:00,20.914,21.857,20.075,20.528,1629845.37,71.38710933912677
2024-12-14 12:00:00+00:00,20.528,24.0,20.256,22.793,2659713.78,78.3220693107709
2024-12-14 16:00:00+00:00,22.743,23.65,22.0,22.939,794624.53,78.68076257590944
2024-12-14 20:00:00+00:00,22.919,24.619,22.6,24.213,584930.92,81.54963717647081
2024-12-15 00:00:00+00:00,24.212,25.469,23.179,24.058,2414171.2,80.1367145303763
2024-12-15 04:00:00+00:00,24.058,24.63,22.21,22.523,2064942.91,67.6384098685406
2024-12-15 08:00:00+00:00,22.523,24.053,21.348,21.9,2392022.28,63.32185232683247
2024-12-15 12:00:00+00:00,21.916,24.992,21.1,24.641,2394446.6,71.837550254261
2024-12-15 16:00:00+00:00,24.64,25.2,23.4,23.609,1721965.18,65.65671265985084
2024-12-15 20:00:00+00:00,23.645,25.061,22.7,23.955,1759178.79,66.69145579764424
2024-12-16 00:00:00+00:00,23.967,25.11,23.05,24.151,1799550.76,67.29263086374826
2024-12-16 04:00:00+00:00,24.177,26.9,23.833,26.781,2128420.12,74.05851432813029
2024-12-16 08:00:00+00:00,26.781,27.4,25.44,25.901,2101696.41,68.92112074599163
2024-12-16 12:00:00+00:00,25.901,27.415,25.404,27.122,1787263.24,71.84001241805669
2024-12-16 16:00:00+00:00,27.096,28.506,26.33,27.938,2056661.13,73.62295726642729
2024-12-16 20:00:00+00:00,27.94,28.698,27.064,27.32,1927078.69,70.0077391646027
2024-12-17 00:00:00+00:00,27.329,29.0,26.956,28.958,1663965.19,73.69474531057055
2024-12-17 04:00:00+00:00,28.961,29.0,27.618,27.78,1851148.3,67.2882573473803
2024-12-17 08:00:00+00:00,27.797,28.738,27.46,27.75,1525124.14,67.12820973307709
2024-12-17 12:00:00+00:00,27.75,28.597,26.0,27.061,3727717.8,63.398528199343126
2024-12-17 16:00:00+00:00,27.051,27.641,25.474,26.798,2892443.63,61.98286627725058
2024-12-17 20:00:00+00:00,26.797,26.976,23.643,25.579,3399992.21,55.767146352319045
2024-12-18 00:00:00+00:00,25.584,27.55,25.122,25.963,2590803.73,57.22243144261199
2024-12-18 04:00:00+00:00,25.987,26.12,23.763,25.072,2234694.15,52.8754446833337
2024-12-18 08:00:00+00:00,25.072,27.5,25.07,26.663,1698330.14,58.88206842466325
2024-12-18 12:00:00+00:00,26.695,27.428,24.5,25.451,2436085.02,53.30776318196843
2024-12-18 16:00:00+00:00,25.451,25.659,24.042,24.042,3017551.62,47.65908950034636
2024-12-18 20:00:00+00:00,24.049,26.25,22.716,23.251,6221181.37,44.78973198048373
2024-12-19 00:00:00+00:00,23.267,25.144,22.1,24.639,4585492.49,50.429484238961756
2024-12-19 04:00:00+00:00,24.592,25.657,24.088,25.657,1956067.28,54.1303914808716
2024-12-19 08:00:00+00:00,25.657,27.23,24.579,27.106,2118054.81,58.84078447342546
2024-12-19 12:00:00+00:00,27.1,27.219,24.5,25.229,3325757.15,51.46772627884543
2024-12-19 16:00:00+00:00,25.231,25.507,22.75,24.052,5558806.9,47.452370823762394
2024-12-19 20:00:00+00:00,24.041,25.933,22.673,24.96,3787266.59,50.65098302297663
2024-12-20 00:00:00+00:00,24.952,25.462,23.382,24.927,2547162.82,50.53059711080863
2024-12-20 04:00:00+00:00,24.911,25.532,23.875,24.556,1952649.07,49.1171941652795
2024-12-20 08:00:00+00:00,24.555,24.69,22.962,23.295,3429666.86,44.555380145918825
2024-12-20 12:00:00+00:00,23.299,31.406,22.949,30.251,8146832.66,64.26935072374553
2024-12-20 16:00:00+00:00,30.254,31.97,29.237,29.585,4535599.79,61.996448040685856
2024-12-20 20:00:00+00:00,29.585,30.975,28.35,29.81,2138808.72,62.479219694963085
2024-12-21 00:00:00+00:00,29.815,33.697,29.0,32.977,2720433.34,68.5376364757461
2024-12-21 04:00:00+00:00,32.962,35.27,32.1,34.22,3144738.56,70.54771935215399
2024-12-21 08:00:00+00:00,34.29,34.354,32.162,33.341,1917105.68,67.27449699939898
2024-12-21 12:00:00+00:00,33.305,33.62,31.325,32.455,2295197.17,64.048732913544
2024-12-21 16:00:00+00:00,32.424,32.55,30.406,32.193,1962785.78,63.08542871172227
2024-12-21 20:00:00+00:00,32.189,35.35,31.622,32.09,2746444.72,62.68626968437607
2024-12-22 00:00:00+00:00,32.088,35.15,32.027,34.573,2189188.76,67.95078581448504
2024-12-22 04:00:00+00:00,34.575,34.654,32.274,32.873,1649210.11,61.548111522555985
2024-12-22 08:00:00+00:00,32.866,34.744,32.825,33.923,1312492.86,63.81593546706178
2024-12-22 12:00:00+00:00,33.876,34.15,31.067,31.568,2426530.28,55.858594591031746
2024-12-22 16:00:00+00:00,31.558,31.87,27.79,27.889,4073283.44,46.17255407757564
2024-12-22 20:00:00+00:00,27.889,30.17,27.385,28.554,4503106.21,47.93015042158551
