mode,rsi_buy,rsi_sell,ma_fast,ma_slow,vol_min,sharpe,calmar,total_return,ann_return,max_drawdown,num_trades,win_rate,avg_trade_pct,in_market_pct,param_label
trend,50,70,5,50,1.0,1.3059025500546493,2.680397428285816,1.267271241358435,0.8155137433526414,-0.30425105424540855,23,0.30434782608695654,0.49183471677577245,26.180971390552227,trend/MA5-50/V1.0
trend,50,65,5,50,1.0,1.3059025500546493,2.680397428285816,1.267271241358435,0.8155137433526414,-0.30425105424540855,23,0.30434782608695654,0.49183471677577245,26.180971390552227,trend/MA5-50/V1.0
trend,45,60,5,50,1.0,1.3059025500546493,2.680397428285816,1.267271241358435,0.8155137433526414,-0.30425105424540855,23,0.30434782608695654,0.49183471677577245,26.180971390552227,trend/MA5-50/V1.0
trend,35,75,5,50,1.0,1.3059025500546493,2.680397428285816,1.267271241358435,0.8155137433526414,-0.30425105424540855,23,0.30434782608695654,0.49183471677577245,26.180971390552227,trend/MA5-50/V1.0
momentum,50,70,10,50,1.5,1.2815122834244772,2.6610727406242014,0.871804466699188,0.5788957037543061,-0.21754223209190288,8,0.5,4.933978005420651,6.154357950765137,momentum/B50/S70/MA10-50/V1.5
momentum,35,55,20,50,0.0,1.2194418500397664,2.784072846653986,0.24392334852102993,0.17236061455257,-0.06190952034883718,10,0.2,-2.001159930098468,0.8982035928143712,momentum/B35/S55/MA20-50/V0.0
momentum,40,65,10,50,1.0,1.2040925067200439,2.7197293214193725,0.1679869228229356,0.11977679311911604,-0.04403996830706922,5,0.0,-4.669135185335792,0.4657351962741184,momentum/B40/S65/MA10-50/V1.0
momentum,40,75,10,50,1.0,1.2040925067200439,2.7197293214193725,0.1679869228229356,0.11977679311911604,-0.04403996830706922,5,0.0,-4.669135185335792,0.4657351962741184,momentum/B40/S75/MA10-50/V1.0
momentum,40,55,10,50,1.0,1.2040925067200439,2.7197293214193725,0.1679869228229356,0.11977679311911604,-0.04403996830706922,5,0.0,-4.669135185335792,0.4657351962741184,momentum/B40/S55/MA10-50/V1.0
momentum,40,70,10,50,1.0,1.2040925067200439,2.7197293214193725,0.1679869228229356,0.11977679311911604,-0.04403996830706922,5,0.0,-4.669135185335792,0.4657351962741184,momentum/B40/S70/MA10-50/V1.0
momentum,40,60,10,50,1.0,1.2040925067200439,2.7197293214193725,0.1679869228229356,0.11977679311911604,-0.04403996830706922,5,0.0,-4.669135185335792,0.4657351962741184,momentum/B40/S60/MA10-50/V1.0
momentum,45,75,5,20,0.0,1.191438995392179,2.175892726296,0.5927607969525392,0.40370341485204886,-0.18553461297665583,16,0.3125,0.0509688809372931,5.2561543579507655,momentum/B45/S75/MA5-20/V0.0
