timestamp,open,high,low,close,volume,rsi_14
2026-04-05 08:45:00+00:00,35.781,35.823,35.775,35.796,1704.31,59.23395666278843
2026-04-05 08:50:00+00:00,35.795,35.816,35.768,35.77,7847.05,56.14907814079426
2026-04-05 08:55:00+00:00,35.77,35.869,35.734,35.739,22513.97,52.629659628545156
2026-04-05 09:00:00+00:00,35.738,35.808,35.731,35.8,4114.12,58.1838995836182
2026-04-05 09:05:00+00:00,35.799,35.811,35.75,35.811,2086.18,59.114859874587246
2026-04-05 09:10:00+00:00,35.813,35.814,35.727,35.743,4915.39,51.48419371446027
2026-04-05 09:15:00+00:00,35.743,35.755,35.671,35.74,27264.96,51.170373150454225
2026-04-05 09:20:00+00:00,35.734,35.772,35.728,35.772,3041.07,54.36567933262695
2026-04-05 09:25:00+00:00,35.771,35.794,35.77,35.78,3861.35,55.15574033399962
2026-04-05 09:30:00+00:00,35.784,35.784,35.754,35.755,947.42,52.119051823209034
2026-04-05 09:35:00+00:00,35.754,35.755,35.7,35.72,5319.49,48.124326593401165
2026-04-05 09:40:00+00:00,35.716,35.776,35.716,35.755,414.67,52.07975997454193
2026-04-05 09:45:00+00:00,35.758,35.774,35.718,35.74,623.44,50.30929847709258
2026-04-05 09:50:00+00:00,35.739,35.804,35.735,35.797,660.23,56.37794587573163
2026-04-05 09:55:00+00:00,35.8,35.825,35.774,35.809,1655.84,57.55325535556337
2026-04-05 10:00:00+00:00,35.809,35.809,35.764,35.794,1310.71,55.53889100539985
2026-04-05 10:05:00+00:00,35.793,35.803,35.771,35.771,2647.2,52.50440502649861
2026-04-05 10:10:00+00:00,35.77,35.783,35.72,35.72,1494.34,46.444704531368245
2026-04-05 10:15:00+00:00,35.72,35.771,35.716,35.757,8223.93,50.874452829240056
2026-04-05 10:20:00+00:00,35.757,35.803,35.757,35.803,2191.76,55.77236647164314
2026-04-05 10:25:00+00:00,35.799,35.842,35.799,35.841,12735.26,59.375666461447516
2026-04-05 10:30:00+00:00,35.841,35.847,35.818,35.834,1937.66,58.43127680615011
2026-04-05 10:35:00+00:00,35.833,35.913,35.833,35.848,14080.15,59.808154460020404
2026-04-05 10:40:00+00:00,35.847,35.85,35.8,35.815,1231.66,55.16943813088563
2026-04-05 10:45:00+00:00,35.814,35.815,35.773,35.773,3884.28,49.86815777391473
2026-04-05 10:50:00+00:00,35.772,35.794,35.762,35.786,1003.22,51.42405954185383
2026-04-05 10:55:00+00:00,35.79,35.79,35.769,35.774,246.97,49.88498060417699
2026-04-05 11:00:00+00:00,35.773,35.802,35.681,35.699,4542.03,41.52077517648939
2026-04-05 11:05:00+00:00,35.701,35.702,35.671,35.69,4688.34,40.640179736081095
2026-04-05 11:10:00+00:00,35.689,35.702,35.68,35.683,10356.87,39.93083141327348
2026-04-05 11:15:00+00:00,35.681,35.698,35.678,35.683,718.76,39.93083141327348
2026-04-05 11:20:00+00:00,35.69,35.693,35.677,35.684,791.4,40.10404133814854
2026-04-05 11:25:00+00:00,35.683,35.684,35.627,35.655,6251.03,36.79087002959239
2026-04-05 11:30:00+00:00,35.655,35.687,35.65,35.687,5736.01,42.44155942029386
2026-04-05 11:35:00+00:00,35.686,35.69,35.67,35.683,7458.74,41.93688362773758
2026-04-05 11:40:00+00:00,35.683,35.684,35.639,35.643,4390.99,37.17618543366604
2026-04-05 11:45:00+00:00,35.642,35.7,35.642,35.662,3741.14,40.62414875769313
2026-04-05 11:50:00+00:00,35.661,35.686,35.661,35.666,915.4,41.35388954810926
2026-04-05 11:55:00+00:00,35.671,35.678,35.635,35.64,2679.29,38.07798824162361
2026-04-05 12:00:00+00:00,35.639,35.66,35.596,35.61,10564.77,34.66569069713536
2026-04-05 12:05:00+00:00,35.606,35.661,35.604,35.65,2444.2,42.11418470453469
2026-04-05 12:10:00+00:00,35.633,35.649,35.535,35.576,15724.4,34.31912001398031
2026-04-05 12:15:00+00:00,35.573,35.602,35.546,35.548,11502.8,31.91221335715133
2026-04-05 12:20:00+00:00,35.547,35.548,35.502,35.527,12710.77,30.20142425352803
2026-04-05 12:25:00+00:00,35.527,35.532,35.47,35.478,10257.07,26.615976330960336
2026-04-05 12:30:00+00:00,35.478,35.485,35.376,35.382,24173.83,21.28458051787871
2026-04-05 12:35:00+00:00,35.382,35.399,35.23,35.239,76086.66,16.10848114218126
2026-04-05 12:40:00+00:00,35.238,35.266,35.188,35.214,16802.76,15.403239057373895
2026-04-05 12:45:00+00:00,35.214,35.22,35.118,35.158,19062.18,13.931857362745106
2026-04-05 12:50:00+00:00,35.155,35.31,35.15,35.299,16047.74,31.63864324101509
2026-04-05 12:55:00+00:00,35.298,35.318,35.272,35.302,4446.04,31.959382687395717
2026-04-05 13:00:00+00:00,35.301,35.358,35.294,35.358,8092.98,37.82370703641717
2026-04-05 13:05:00+00:00,35.357,35.358,35.298,35.306,3676.51,34.82241265532579
2026-04-05 13:10:00+00:00,35.297,35.374,35.27,35.271,9934.14,32.92847571206913
2026-04-05 13:15:00+00:00,35.27,35.342,35.254,35.342,2395.59,40.05143463646201
2026-04-05 13:20:00+00:00,35.341,35.4,35.326,35.396,8733.11,44.84874440414852
2026-04-05 13:25:00+00:00,35.39,35.4,35.267,35.271,7892.35,37.38986190720313
2026-04-05 13:30:00+00:00,35.27,35.342,35.254,35.309,5239.49,40.62282872807631
2026-04-05 13:35:00+00:00,35.305,35.389,35.288,35.384,5355.35,46.4951777718161
2026-04-05 13:40:00+00:00,35.383,35.391,35.326,35.36,5033.55,44.962750440844616
2026-04-05 13:45:00+00:00,35.354,35.386,35.342,35.364,3020.02,45.28641902610235
2026-04-05 13:50:00+00:00,35.364,35.398,35.36,35.362,4988.62,45.14346597970051
2026-04-05 13:55:00+00:00,35.361,35.45,35.351,35.439,8513.85,51.492139149198245
2026-04-05 14:00:00+00:00,35.433,35.514,35.394,35.482,14148.13,54.64864967731877
2026-04-05 14:05:00+00:00,35.481,35.516,35.443,35.481,13841.25,54.559732926856654
2026-04-05 14:10:00+00:00,35.48,35.481,35.395,35.413,5617.23,48.75100163826373
2026-04-05 14:15:00+00:00,35.408,35.411,35.323,35.397,10994.37,47.470360829327674
2026-04-05 14:20:00+00:00,35.396,35.488,35.389,35.482,5652.81,54.33353217582222
2026-04-05 14:25:00+00:00,35.48,35.54,35.478,35.526,10553.22,57.43383011880648
2026-04-05 14:30:00+00:00,35.525,35.541,35.49,35.53,4050.25,57.71488139522227
2026-04-05 14:35:00+00:00,35.531,35.563,35.508,35.528,7218.37,57.510414888861064
2026-04-05 14:40:00+00:00,35.528,35.553,35.507,35.53,2190.65,57.67190568237729
2026-04-05 14:45:00+00:00,35.529,35.53,35.469,35.488,3759.33,53.1071043752531
2026-04-05 14:50:00+00:00,35.487,35.513,35.487,35.501,1278.98,54.31251110131988
2026-04-05 14:55:00+00:00,35.5,35.502,35.453,35.463,1192.26,50.24659750399417
2026-04-05 15:00:00+00:00,35.462,35.483,35.451,35.454,2209.24,49.30515417964504
2026-04-05 15:05:00+00:00,35.453,35.505,35.42,35.505,6694.23,54.50685997929966
2026-04-05 15:10:00+00:00,35.506,35.56,35.506,35.545,4948.58,58.1351809276567
2026-04-05 15:15:00+00:00,35.537,35.56,35.531,35.549,1814.89,58.4916972693155
2026-04-05 15:20:00+00:00,35.548,35.557,35.51,35.535,2673.66,56.672599326207056
2026-04-05 15:25:00+00:00,35.534,35.7,35.52,35.693,57435.44,68.55744254518797
2026-04-05 15:30:00+00:00,35.694,35.797,35.628,35.629,106284.8,61.23074994285921
2026-04-05 15:35:00+00:00,35.628,35.759,35.601,35.736,52312.07,67.486816308068
2026-04-05 15:40:00+00:00,35.738,35.847,35.643,35.811,64891.23,71.01716049062091
2026-04-05 15:45:00+00:00,35.81,35.82,35.573,35.581,105869.4,52.2723570773985
2026-04-05 15:50:00+00:00,35.58,35.619,35.564,35.569,9762.88,51.50846104539643
2026-04-05 15:55:00+00:00,35.568,35.569,35.526,35.533,7620.75,49.18619825091086
2026-04-05 16:00:00+00:00,35.532,35.624,35.52,35.61,7677.75,53.966743135538465
2026-04-05 16:05:00+00:00,35.603,35.624,35.535,35.565,6992.51,50.94994728347468
2026-04-05 16:10:00+00:00,35.564,35.604,35.542,35.59,3301.48,52.5373385216777
2026-04-05 16:15:00+00:00,35.586,35.615,35.575,35.6,1438.21,53.18991083412226
2026-04-05 16:20:00+00:00,35.6,35.608,35.556,35.563,3625.36,50.427245914906976
2026-04-05 16:25:00+00:00,35.563,35.601,35.552,35.566,2606.01,50.651056705994776
2026-04-05 16:30:00+00:00,35.565,35.642,35.56,35.623,2494.52,54.82436549772261
2026-04-05 16:35:00+00:00,35.619,35.619,35.564,35.568,1846.48,50.39573952789586
2026-04-05 16:40:00+00:00,35.567,35.576,35.534,35.558,3632.17,49.61105365648302
2026-04-05 16:45:00+00:00,35.557,35.562,35.49,35.494,3358.31,44.8029554346044
2026-04-05 16:50:00+00:00,35.492,35.494,35.45,35.453,3333.01,41.99505562647746
2026-04-05 16:55:00+00:00,35.452,35.471,35.434,35.446,4118.74,41.51665018001787
2026-04-05 17:00:00+00:00,35.448,35.486,35.443,35.466,3811.67,43.4971946771609
2026-04-05 17:05:00+00:00,35.466,35.55,35.464,35.529,4739.91,49.3194220282832
2026-04-05 17:10:00+00:00,35.528,35.534,35.511,35.525,596.4,48.974364044940785
2026-04-05 17:15:00+00:00,35.524,35.535,35.491,35.492,1328.22,46.108263015727694
2026-04-05 17:20:00+00:00,35.495,35.5,35.461,35.5,2103.68,46.919262114920585
2026-04-05 17:25:00+00:00,35.499,35.571,35.499,35.568,3077.08,53.34600125940022
2026-04-05 17:30:00+00:00,35.57,35.578,35.53,35.533,1612.01,49.99102408527901
2026-04-05 17:35:00+00:00,35.532,35.569,35.515,35.568,2695.05,53.163215968666414
2026-04-05 17:40:00+00:00,35.568,35.6,35.56,35.583,3777.24,54.495431185661985
2026-04-05 17:45:00+00:00,35.582,35.591,35.539,35.563,3065.02,52.35704627837365
2026-04-05 17:50:00+00:00,35.562,35.6,35.546,35.575,4468.33,53.53515722941677
2026-04-05 17:55:00+00:00,35.57,35.601,35.569,35.59,780.7,55.03203201810408
2026-04-05 18:00:00+00:00,35.587,35.597,35.505,35.515,3023.58,46.89697629871867
2026-04-05 18:05:00+00:00,35.514,35.558,35.51,35.542,930.14,49.775361959375154
2026-04-05 18:10:00+00:00,35.541,35.562,35.526,35.529,931.9,48.41463598720461
2026-04-05 18:15:00+00:00,35.528,35.542,35.5,35.5,1216.64,45.430986874807935
2026-04-05 18:20:00+00:00,35.499,35.549,35.492,35.538,7153.56,49.796870442200664
2026-04-05 18:25:00+00:00,35.537,35.543,35.515,35.534,1066.04,49.34929312978316
2026-04-05 18:30:00+00:00,35.533,35.821,35.531,35.739,103966.81,66.14420124068903
2026-04-05 18:35:00+00:00,35.753,35.82,35.745,35.773,19030.6,68.03718497481277
2026-04-05 18:40:00+00:00,35.761,35.783,35.726,35.751,6473.6,65.48572418044525
2026-04-05 18:45:00+00:00,35.746,35.805,35.733,35.786,3448.21,67.56938846609205
2026-04-05 18:50:00+00:00,35.784,35.785,35.713,35.733,7039.23,61.51332149614439
2026-04-05 18:55:00+00:00,35.732,35.74,35.72,35.731,3411.46,61.29008268685897
2026-04-05 19:00:00+00:00,35.73,35.73,35.7,35.703,1569.81,58.1105157766051
2026-04-05 19:05:00+00:00,35.7,35.739,35.7,35.739,1070.25,60.91779717787071
2026-04-05 19:10:00+00:00,35.738,35.757,35.71,35.757,6735.53,62.27898783850066
2026-04-05 19:15:00+00:00,35.756,35.786,35.747,35.786,5137.03,64.42855776041318
2026-04-05 19:20:00+00:00,35.786,35.807,35.775,35.807,5102.52,65.94209178996533
2026-04-05 19:25:00+00:00,35.806,35.843,35.802,35.842,25633.52,68.3585563957127
2026-04-05 19:30:00+00:00,35.842,35.848,35.839,35.844,10936.52,68.49611041316498
2026-04-05 19:35:00+00:00,35.843,35.85,35.753,35.759,28684.81,57.129062288320505
2026-04-05 19:40:00+00:00,35.758,35.78,35.721,35.749,3498.68,55.95262704160459
2026-04-05 19:45:00+00:00,35.749,35.764,35.729,35.735,655.04,54.26776033162684
2026-04-05 19:50:00+00:00,35.734,35.795,35.734,35.785,1913.7,59.0145640944579
2026-04-05 19:55:00+00:00,35.785,35.849,35.78,35.848,4286.4,64.07441667851401
2026-04-05 20:00:00+00:00,35.848,35.858,35.824,35.824,5167.27,60.98560779452445
2026-04-05 20:05:00+00:00,35.823,35.882,35.822,35.877,10497.81,64.99837441865304
2026-04-05 20:10:00+00:00,35.876,35.894,35.872,35.886,8831.78,65.64457260677293
2026-04-05 20:15:00+00:00,35.885,35.894,35.872,35.873,1845.36,63.811982716768114
2026-04-05 20:20:00+00:00,35.872,35.919,35.868,35.915,8469.26,67.01576838377395
2026-04-05 20:25:00+00:00,35.914,35.934,35.905,35.919,14905.31,67.31257580010809
2026-04-05 20:30:00+00:00,35.918,35.924,35.905,35.918,5705.52,67.1498942125481
2026-04-05 20:35:00+00:00,35.917,35.98,35.905,35.925,9997.73,67.73768189997409
2026-04-05 20:40:00+00:00,35.926,35.932,35.905,35.905,12889.91,64.20295883055519
2026-04-05 20:45:00+00:00,35.905,35.932,35.905,35.926,5798.61,66.19752108927048
2026-04-05 20:50:00+00:00,35.925,35.947,35.906,35.909,5455.55,63.13092263611812
2026-04-05 20:55:00+00:00,35.908,35.925,35.903,35.925,5623.41,64.78442825148234
2026-04-05 21:00:00+00:00,35.924,35.937,35.903,35.936,2511.67,65.91617465113634
2026-04-05 21:05:00+00:00,35.935,35.935,35.903,35.914,4757.79,61.64886514571045
2026-04-05 21:10:00+00:00,35.913,35.919,35.842,35.85,32438.33,51.25374073157055
2026-04-05 21:15:00+00:00,35.849,35.885,35.842,35.843,2528.97,50.25559991304546
2026-04-05 21:20:00+00:00,35.842,35.85,35.833,35.834,3836.01,48.93605446696647
2026-04-05 21:25:00+00:00,35.834,35.834,35.81,35.817,8786.41,46.45485274623768
2026-04-05 21:30:00+00:00,35.816,35.86,35.81,35.85,2682.24,51.58641997690515
2026-04-05 21:35:00+00:00,35.85,35.879,35.846,35.878,1962.39,55.48465834481982
2026-04-05 21:40:00+00:00,35.879,35.928,35.879,35.912,8425.86,59.72536626920405
2026-04-05 21:45:00+00:00,35.914,35.946,35.914,35.946,4189.87,63.47276678073185
2026-04-05 21:50:00+00:00,35.946,35.989,35.946,35.983,13495.52,67.06424790101678
2026-04-05 21:55:00+00:00,35.983,35.988,35.876,35.894,15919.96,53.45040395642653
2026-04-05 22:00:00+00:00,35.894,35.956,35.869,35.93,20350.61,57.2322455570959
2026-04-05 22:05:00+00:00,35.925,35.942,35.856,35.911,2043.36,54.70609674318956
2026-04-05 22:10:00+00:00,35.912,35.912,35.713,35.77,25025.82,40.440623520479846
2026-04-05 22:15:00+00:00,35.763,35.827,35.75,35.751,4896.5,38.966084095325925
2026-04-05 22:20:00+00:00,35.754,35.802,35.726,35.789,9230.12,43.41025699345135
2026-04-05 22:25:00+00:00,35.787,35.807,35.713,35.744,12898.42,39.721663932874314
2026-04-05 22:30:00+00:00,35.743,35.82,35.732,35.77,8946.1,42.74857860840438
2026-04-05 22:35:00+00:00,35.776,35.847,35.739,35.844,5672.93,50.38507754404077
2026-04-05 22:40:00+00:00,35.843,36.011,35.821,35.981,21055.3,60.80780042435203
2026-04-05 22:45:00+00:00,35.979,36.271,35.979,36.27,86307.51,73.46918942078834
2026-04-05 22:50:00+00:00,36.27,36.288,36.215,36.251,22450.17,71.82630992056335
2026-04-05 22:55:00+00:00,36.251,36.355,36.18,36.306,24637.04,73.66230691774466
2026-04-05 23:00:00+00:00,36.307,36.4,36.295,36.384,29460.09,76.04636213431141
2026-04-05 23:05:00+00:00,36.383,36.55,36.369,36.506,58054.32,79.21541729261162
2026-04-05 23:10:00+00:00,36.505,36.756,36.505,36.756,63227.97,83.91236214839435
2026-04-05 23:15:00+00:00,36.737,36.9,36.737,36.844,137989.05,85.18176098040529
2026-04-05 23:20:00+00:00,36.844,36.881,36.793,36.868,70558.15,85.51739483211298
2026-04-05 23:25:00+00:00,36.872,36.92,36.863,36.892,79662.82,85.86224798746346
2026-04-05 23:30:00+00:00,36.898,36.99,36.889,36.958,73789.15,86.7935508821292
2026-04-05 23:35:00+00:00,36.958,36.973,36.937,36.938,34430.37,84.96700063202006
2026-04-05 23:40:00+00:00,36.938,36.96,36.734,36.782,49619.61,72.2032028025946
2026-04-05 23:45:00+00:00,36.779,36.999,36.778,36.985,38445.83,77.03723862604959
2026-04-05 23:50:00+00:00,36.984,36.984,36.827,36.857,30760.64,68.90073912973716
2026-04-05 23:55:00+00:00,36.858,36.908,36.835,36.85,12556.89,68.47480693823877
2026-04-06 00:00:00+00:00,36.857,37.177,36.857,36.911,71712.18,70.20342636331483
2026-04-06 00:05:00+00:00,36.921,36.977,36.835,36.853,18518.87,66.47128121440903
2026-04-06 00:10:00+00:00,36.853,36.859,36.742,36.756,20279.45,60.662940317611266
2026-04-06 00:15:00+00:00,36.756,36.836,36.644,36.652,36938.71,55.10335524604711
2026-04-06 00:20:00+00:00,36.651,36.744,36.567,36.735,28819.04,58.38154657601617
2026-04-06 00:25:00+00:00,36.734,36.799,36.649,36.67,17827.02,54.99495216444516
2026-04-06 00:30:00+00:00,36.669,36.766,36.625,36.636,21851.72,53.25476365309965
2026-04-06 00:35:00+00:00,36.637,36.741,36.625,36.714,17282.0,56.64415337963143
2026-04-06 00:40:00+00:00,36.713,36.952,36.681,36.951,22174.34,64.95814625740579
2026-04-06 00:45:00+00:00,36.951,37.067,36.951,37.022,29429.75,66.99976080118029
2026-04-06 00:50:00+00:00,37.018,37.113,36.754,36.813,19175.95,56.55435427478986
2026-04-06 00:55:00+00:00,36.805,36.867,36.792,36.849,17353.48,57.77547271351086
2026-04-06 01:00:00+00:00,36.837,36.869,36.71,36.742,14010.26,53.00668351266874
2026-04-06 01:05:00+00:00,36.749,36.824,36.745,36.788,7552.24,54.73639049522599
2026-04-06 01:10:00+00:00,36.774,36.83,36.75,36.757,6737.0,53.31225266836887
2026-04-06 01:15:00+00:00,36.756,36.779,36.691,36.724,10679.25,51.76815252729078
2026-04-06 01:20:00+00:00,36.727,36.818,36.702,36.775,10010.89,53.9862322161183
2026-04-06 01:25:00+00:00,36.772,36.852,36.772,36.852,9737.69,57.18747986863972
2026-04-06 01:30:00+00:00,36.853,36.878,36.793,36.829,8592.29,55.935659443743106
2026-04-06 01:35:00+00:00,36.829,36.908,36.825,36.871,5329.55,57.75423115402948
2026-04-06 01:40:00+00:00,36.861,36.883,36.808,36.867,7139.29,57.51079341863528
2026-04-06 01:45:00+00:00,36.873,37.0,36.869,36.992,6655.17,62.78925284804974
2026-04-06 01:50:00+00:00,36.979,37.077,36.948,36.962,21658.26,60.83588375030631
2026-04-06 01:55:00+00:00,36.972,37.054,36.967,37.01,9660.85,62.82845681361771
2026-04-06 02:00:00+00:00,37.025,37.078,36.97,37.017,17982.88,63.12311710513243
2026-04-06 02:05:00+00:00,37.015,37.04,36.927,37.0,6384.6,61.841013312737246
2026-04-06 02:10:00+00:00,36.991,37.243,36.96,36.998,36865.52,61.68228260871789
2026-04-06 02:15:00+00:00,36.996,37.009,36.823,36.863,17662.47,51.98310300227989
2026-04-06 02:20:00+00:00,36.854,36.927,36.76,36.766,11859.08,46.34422338890097
2026-04-06 02:25:00+00:00,36.763,36.82,36.667,36.81,18411.24,49.04437636408945
2026-04-06 02:30:00+00:00,36.817,36.892,36.769,36.87,12266.48,52.55094774396157
2026-04-06 02:35:00+00:00,36.871,36.902,36.769,36.843,12702.52,50.854966170066824
2026-04-06 02:40:00+00:00,36.831,36.841,36.792,36.835,5551.06,50.33660152406969
2026-04-06 02:45:00+00:00,36.834,36.892,36.822,36.822,4768.68,49.45444552946692
2026-04-06 02:50:00+00:00,36.825,36.908,36.814,36.891,4309.5,54.05673350808085
2026-04-06 02:55:00+00:00,36.89,36.94,36.89,36.916,4416.19,55.63298894803313
2026-04-06 03:00:00+00:00,36.909,37.003,36.908,36.966,6887.78,58.68592325847816
2026-04-06 03:05:00+00:00,36.965,37.008,36.887,36.915,7667.12,54.5618071010605
2026-04-06 03:10:00+00:00,36.923,36.941,36.893,36.9,3811.69,53.3737684204904
2026-04-06 03:15:00+00:00,36.906,36.947,36.876,36.902,27340.07,53.51909325816945
2026-04-06 03:20:00+00:00,36.895,36.979,36.888,36.972,18000.02,58.40558610086596
2026-04-06 03:25:00+00:00,36.979,37.002,36.96,36.998,4680.44,60.084113540757016
2026-04-06 03:30:00+00:00,36.998,37.016,36.955,36.974,7401.76,57.76675113922992
2026-04-06 03:35:00+00:00,36.974,37.019,36.956,37.018,7858.97,60.755178950979875
2026-04-06 03:40:00+00:00,37.018,37.085,37.005,37.085,11753.87,64.83554376328101
2026-04-06 03:45:00+00:00,37.085,37.096,37.01,37.076,12020.96,63.87481959246355
2026-04-06 03:50:00+00:00,37.079,37.097,37.003,37.039,8643.32,59.94236827183527
2026-04-06 03:55:00+00:00,37.038,37.143,37.019,37.143,6670.86,66.2348095456176
2026-04-06 04:00:00+00:00,37.136,37.213,37.107,37.196,16235.18,68.91469509428798
2026-04-06 04:05:00+00:00,37.189,37.331,37.141,37.166,34364.89,65.73438326799422
2026-04-06 04:10:00+00:00,37.159,37.21,37.089,37.15,26885.55,64.03702917377876
2026-04-06 04:15:00+00:00,37.149,37.166,37.012,37.046,30136.05,54.234205670287956
