atr_period,mult,macd_fast,macd_slow,macd_sig,vol_min,sharpe,ann_return,total_return,max_dd,calmar,n_trades,win_rate,avg_trade,in_market,param_label
10,2.5,8,26,9,0.0,3.943211348243795,5.157400534198368,11.120737363499286,-0.12134302282561213,42.50265416257444,39,0.358974358974359,1.127254424503669,15.435795076513639,"ST(ATR10/x2.5)+MACD(8,26,9)/V0.0"
7,2.5,8,26,9,1.0,3.9394230168115785,6.762808179384074,15.658746461928885,-0.13374151256801015,50.5662606136973,32,0.40625,2.768907015066553,13.60612109115103,"ST(ATR7/x2.5)+MACD(8,26,9)/V1.0"
7,2.5,12,21,7,1.0,3.9394230168115785,6.762808179384074,15.658746461928885,-0.13374151256801015,50.5662606136973,32,0.40625,2.768907015066553,13.60612109115103,"ST(ATR7/x2.5)+MACD(12,21,7)/V1.0"
10,2.5,12,26,9,1.0,3.93762501670416,4.77283348941259,10.09391080680197,-0.15223543492346295,31.351659302002542,29,0.4827586206896552,3.257762133055101,14.703925482368597,"ST(ATR10/x2.5)+MACD(12,26,9)/V1.0"
7,2.5,8,21,9,0.0,3.91239070837394,7.299135723776759,17.258581368245174,-0.1396600438716641,52.26359323275062,41,0.3902439024390244,1.3440448622246852,16.001330671989354,"ST(ATR7/x2.5)+MACD(8,21,9)/V0.0"
10,2.5,8,21,7,0.0,3.909230697389014,4.681269477102584,9.853100098669742,-0.1213430228256122,38.57881045068621,39,0.4358974358974359,0.4782553887303755,12.94078509647372,"ST(ATR10/x2.5)+MACD(8,21,7)/V0.0"
14,2.5,8,21,7,0.0,3.8848796914577894,6.547048932013728,15.02652416202876,-0.11530634336436459,56.77960761729517,42,0.4523809523809524,0.3984077004948048,13.24018629407851,"ST(ATR14/x2.5)+MACD(8,21,7)/V0.0"
10,2.5,8,21,9,0.0,3.8720995103058833,5.076893378876133,10.903742781519917,-0.12134302282561242,41.839186635167046,39,0.38461538461538464,1.070503784819863,15.003326679973386,"ST(ATR10/x2.5)+MACD(8,21,9)/V0.0"
14,2.5,12,26,9,1.0,3.8616262464466855,6.650859694124336,15.329883761772045,-0.16445710878067352,40.44130255867616,29,0.4827586206896552,3.0140426658856594,14.637391882900866,"ST(ATR14/x2.5)+MACD(12,26,9)/V1.0"
10,2.5,8,21,7,1.0,3.860535217732667,4.062644220492146,8.264678652946023,-0.12134302282561242,33.480657774042406,30,0.4666666666666667,1.4626533960362214,10.612109115103127,"ST(ATR10/x2.5)+MACD(8,21,7)/V1.0"
7,2.5,12,26,7,1.0,3.8403783528735653,6.539924681153233,15.005762130653498,-0.18349128058208994,35.641610110336636,32,0.4375,2.582368225151733,14.404524284763806,"ST(ATR7/x2.5)+MACD(12,26,7)/V1.0"
7,2.5,8,21,7,1.0,3.795857435052824,5.390811458845846,11.75581992870323,-0.1337415125680102,40.30769022523588,32,0.40625,1.2975987521537589,11.077844311377245,"ST(ATR7/x2.5)+MACD(8,21,7)/V1.0"
7,2.5,12,21,7,0.0,3.785284756399237,6.782451238592176,15.716633593340212,-0.15770660967400688,43.00676587120912,41,0.36585365853658536,1.3231012032323262,16.500332667997338,"ST(ATR7/x2.5)+MACD(12,21,7)/V0.0"
14,2.5,8,26,7,0.0,3.7811513887468924,6.42091021389361,14.660005348453147,-0.12432573071735592,51.64586748732656,42,0.42857142857142855,0.5866788507905052,14.870259481037923,"ST(ATR14/x2.5)+MACD(8,26,7)/V0.0"
14,2.5,8,26,7,1.0,3.7781440574856986,5.833833276301894,12.985004602457865,-0.11530634336436457,50.59420935643719,30,0.4666666666666667,1.9432463518414655,11.543579507651364,"ST(ATR14/x2.5)+MACD(8,26,7)/V1.0"
7,2.5,12,21,9,1.0,3.7778502407522376,6.374552470999339,14.525884750616967,-0.18349128058208994,34.740356330705886,31,0.4838709677419355,3.210687857853812,15.003326679973386,"ST(ATR7/x2.5)+MACD(12,21,9)/V1.0"
7,2.5,8,21,7,0.0,3.7776031788967264,5.855466002559322,13.045805533273079,-0.1977150536684206,29.615681223642547,41,0.3902439024390244,0.37735461419467764,13.373253493013973,"ST(ATR7/x2.5)+MACD(8,21,7)/V0.0"
7,2.5,8,26,9,0.0,3.7658759850318995,6.691038928725407,15.447710433009831,-0.17125671826417688,39.070227413817165,41,0.36585365853658536,1.3543053292420444,16.46706586826347,"ST(ATR7/x2.5)+MACD(8,26,9)/V0.0"
14,2.5,8,21,7,1.0,3.7589080301348328,5.555071916910714,12.207981740538303,-0.11530634336436459,48.17663759709085,30,0.5,1.526266356603104,10.379241516966067,"ST(ATR14/x2.5)+MACD(8,21,7)/V1.0"
14,2.5,12,26,9,0.0,3.744164107180356,6.835286158388601,15.872605542460509,-0.17824079052298017,38.34860773638312,41,0.3902439024390244,1.1010061160324436,18.695941450432468,"ST(ATR14/x2.5)+MACD(12,26,9)/V0.0"
10,2.5,12,26,9,0.0,3.7335764915636895,4.858391396122554,10.320215967790439,-0.1522354349234631,31.913669761347798,38,0.42105263157894735,1.6092119653125934,17.99733865602129,"ST(ATR10/x2.5)+MACD(12,26,9)/V0.0"
7,2.5,12,26,7,0.0,3.715807037709799,6.675350044903529,15.4016750032769,-0.18349128058208994,36.379658061828856,41,0.3902439024390244,1.1689807469120905,17.431803060545576,"ST(ATR7/x2.5)+MACD(12,26,7)/V0.0"
10,2.5,8,26,7,1.0,3.7122997368475064,3.880691718276161,7.810720495777742,-0.12134302282561231,31.981168986149974,30,0.4,1.5355655824330496,11.410512308715901,"ST(ATR10/x2.5)+MACD(8,26,7)/V1.0"
7,2.5,12,21,9,0.0,3.6618753248767213,6.553554404738702,15.045489283281427,-0.18349128058208994,35.715890062725826,40,0.425,1.6179505558667195,18.130405854956752,"ST(ATR7/x2.5)+MACD(12,21,9)/V0.0"
10,2.5,8,26,7,0.0,3.645517384408713,4.217279515278054,8.65529936245243,-0.12134302282561232,34.75502272049792,39,0.38461538461538464,0.44653324511657927,14.13838988689288,"ST(ATR10/x2.5)+MACD(8,26,7)/V0.0"
7,2.5,8,26,7,1.0,3.636902185967695,5.032994388320325,10.785869453001327,-0.13712354776695274,36.70408525947791,32,0.375,1.3721381130121395,11.909514304723885,"ST(ATR7/x2.5)+MACD(8,26,7)/V1.0"
7,2.5,12,26,9,1.0,3.602378106116649,5.790511714637545,12.86346066391693,-0.15582086558785938,37.161337108428356,31,0.45161290322580644,3.0853858843317283,15.90153027278776,"ST(ATR7/x2.5)+MACD(12,26,9)/V1.0"
7,2.5,8,26,7,0.0,3.5536763067609884,5.266404003575521,11.41622651729816,-0.2000364720809724,26.327218975566332,41,0.36585365853658536,0.37589660207095804,14.570858283433132,"ST(ATR7/x2.5)+MACD(8,26,7)/V0.0"
7,2.5,12,26,9,0.0,3.4646154523531334,5.826731949083694,12.965061233794337,-0.1674140846463937,34.804311485444714,40,0.4,1.5274120298326885,19.128409846972723,"ST(ATR7/x2.5)+MACD(12,26,9)/V0.0"
14,3.0,8,21,7,0.0,2.974308158968682,1.9241612367557437,3.3614880076350504,-0.12210171943964632,15.758674370731018,28,0.21428571428571427,-1.0699006420949275,8.649367930805056,"ST(ATR14/x3.0)+MACD(8,21,7)/V0.0"
14,3.0,8,21,9,0.0,2.9561535123034193,2.0939130384282727,3.71273224160616,-0.14160863490889689,14.786619755040926,28,0.32142857142857145,-0.35059492027704464,10.27944111776447,"ST(ATR14/x3.0)+MACD(8,21,9)/V0.0"
14,3.0,8,21,9,1.0,2.931147964545172,1.7918795603653268,3.092974166385086,-0.12258068388197145,14.61796021704907,19,0.3684210526315789,0.7525978219885997,7.252162341982701,"ST(ATR14/x3.0)+MACD(8,21,9)/V1.0"
7,3.0,8,21,9,1.0,2.8591939129551283,1.7336658371233855,2.976289235237234,-0.11341361640014146,15.286223049327111,20,0.4,0.7202104476713882,7.584830339321358,"ST(ATR7/x3.0)+MACD(8,21,9)/V1.0"
10,3.0,8,21,9,1.0,2.8397923612039815,1.7084485314478068,2.9260286400302165,-0.11341361640014166,15.063874917982712,20,0.35,0.7359618714088094,7.48502994011976,"ST(ATR10/x3.0)+MACD(8,21,9)/V1.0"
14,3.0,8,21,7,1.0,2.833163526666209,1.5796951950100238,2.6721457152592145,-0.12258068388197163,12.886983046456596,19,0.2631578947368421,-0.3772174949452352,6.287425149700598,"ST(ATR14/x3.0)+MACD(8,21,7)/V1.0"
7,3.0,8,21,7,0.0,2.8055143624906504,1.7130412185533124,2.935169387765251,-0.10937746382963806,15.661738337812226,30,0.26666666666666666,-1.2081667380214214,8.91550232867598,"ST(ATR7/x3.0)+MACD(8,21,7)/V0.0"
14,3.0,8,26,9,1.0,2.8009650882514365,1.6697342628165348,2.8492063491803674,-0.12258068388197156,13.621512051803045,19,0.2631578947368421,0.6108762602014676,7.48502994011976,"ST(ATR14/x3.0)+MACD(8,26,9)/V1.0"
14,3.0,12,21,7,1.0,2.8009650882514365,1.6697342628165348,2.8492063491803674,-0.12258068388197156,13.621512051803045,19,0.2631578947368421,0.6108762602014676,7.48502994011976,"ST(ATR14/x3.0)+MACD(12,21,7)/V1.0"
10,3.0,8,21,7,0.0,2.790867887079319,1.6979540862008995,2.9051634014634415,-0.11518130028445524,14.741577686721547,30,0.2,-1.264969983411694,8.815701929474384,"ST(ATR10/x3.0)+MACD(8,21,7)/V0.0"
14,3.0,12,26,7,1.0,2.787001020282332,1.6942974683262242,2.897900345491368,-0.14319880418535116,11.831785034553704,19,0.3157894736842105,1.0677456677868977,8.050565535595476,"ST(ATR14/x3.0)+MACD(12,26,7)/V1.0"
10,3.0,12,26,7,1.0,2.7738700965733583,1.6837012965551916,2.876874161602069,-0.14319880418535116,11.757788803710064,20,0.3,0.8316405361449845,8.316699933466401,"ST(ATR10/x3.0)+MACD(12,26,7)/V1.0"
7,3.0,8,21,9,0.0,2.7713434689046044,1.8433600128289247,3.1969214668289414,-0.13632330597470674,13.5219726344587,30,0.36666666666666664,-0.5462714550550171,10.578842315369261,"ST(ATR7/x3.0)+MACD(8,21,9)/V0.0"
10,3.0,8,21,9,0.0,2.7576026122758335,1.8275481819780888,3.164919599657739,-0.14195154698409523,12.87445061928669,30,0.3,-0.6030170983536569,10.479041916167663,"ST(ATR10/x3.0)+MACD(8,21,9)/V0.0"
7,3.0,8,21,7,1.0,2.7575602541717337,1.5259057464024215,2.567458010785292,-0.11341361640014146,13.454343445136084,20,0.3,-0.3527251481327302,6.620093147039255,"ST(ATR7/x3.0)+MACD(8,21,7)/V1.0"
10,3.0,8,21,7,1.0,2.7373068844223045,1.5026049696762689,2.5223650730258504,-0.1134136164001416,13.248893892730088,20,0.25,-0.3369737243953087,6.520292747837658,"ST(ATR10/x3.0)+MACD(8,21,7)/V1.0"
14,3.0,12,26,7,0.0,2.7256173516701083,1.8837651785745186,3.2789992452400956,-0.14319880418535116,13.1548946186467,28,0.25,-0.25350941919820735,11.34397870924817,"ST(ATR14/x3.0)+MACD(12,26,7)/V0.0"
7,3.0,12,26,7,1.0,2.722554046785428,1.6425845204291898,2.795578746294617,-0.1431988041853511,11.470658081076506,20,0.3,0.9542277862209351,8.416500332667997,"ST(ATR7/x3.0)+MACD(12,26,7)/V1.0"
10,3.0,12,21,7,1.0,2.713951404943678,1.5932417593881891,2.698639849974497,-0.11341361640014151,14.048064156308847,20,0.25,0.4668690398195256,7.7511643379906845,"ST(ATR10/x3.0)+MACD(12,21,7)/V1.0"
10,3.0,8,26,9,1.0,2.713951404943678,1.5932417593881891,2.698639849974497,-0.11341361640014151,14.048064156308847,20,0.25,0.4668690398195256,7.7511643379906845,"ST(ATR10/x3.0)+MACD(8,26,9)/V1.0"
14,3.0,12,21,7,0.0,2.7108158308747776,1.821334556956005,3.152361943404247,-0.14160863490889716,12.861747859710299,28,0.21428571428571427,-0.5538679369772607,10.67864271457086,"ST(ATR14/x3.0)+MACD(12,21,7)/V0.0"
14,3.0,8,26,9,0.0,2.7108158308747776,1.821334556956005,3.152361943404247,-0.14160863490889716,12.861747859710299,28,0.21428571428571427,-0.5538679369772607,10.67864271457086,"ST(ATR14/x3.0)+MACD(8,26,9)/V0.0"
7,3.5,8,21,9,0.0,2.6923977030164696,1.1875200130195456,1.928323781863504,-0.12731711998367135,9.327261040556424,21,0.3333333333333333,0.1863059390081114,7.285429141716566,"ST(ATR7/x3.5)+MACD(8,21,9)/V0.0"
14,3.0,8,26,7,0.0,2.6845368936953093,1.7023417949406823,2.9138834485061476,-0.1416086349088976,12.021454737106007,28,0.2857142857142857,-1.0125144654059604,9.713905522288755,"ST(ATR14/x3.0)+MACD(8,26,7)/V0.0"
7,3.0,12,21,7,1.0,2.6620915868829624,1.553510906704164,2.6210818870015355,-0.11341361640014175,13.697745967495859,20,0.3,0.5923721363499036,7.850964737192283,"ST(ATR7/x3.0)+MACD(12,21,7)/V1.0"
7,3.0,8,26,9,1.0,2.6620915868829624,1.553510906704164,2.6210818870015355,-0.11341361640014175,13.697745967495859,20,0.3,0.5923721363499036,7.850964737192283,"ST(ATR7/x3.0)+MACD(8,26,9)/V1.0"
14,3.0,12,21,9,0.0,2.5900904541763263,1.6977317169360941,2.9047216097062165,-0.1823740618361609,9.30906347011826,27,0.25925925925925924,-0.04041449977236861,11.34397870924817,"ST(ATR14/x3.0)+MACD(12,21,9)/V0.0"
14,3.0,12,21,9,1.0,2.585155955750533,1.461418353128352,2.443041038098112,-0.15557592804553588,9.393602027561784,18,0.3333333333333333,1.4425696887264658,7.917498336660013,"ST(ATR14/x3.0)+MACD(12,21,9)/V1.0"
14,3.0,8,26,7,1.0,2.5840369788984328,1.393683130998837,2.3136599208340702,-0.12258068388197153,11.369516687806732,19,0.3157894736842105,-0.31381352032305426,6.719893546240852,"ST(ATR14/x3.0)+MACD(8,26,7)/V1.0"
7,3.5,8,21,7,0.0,2.57883154990624,0.9603667475104598,1.5192021384613636,-0.09099402092675626,10.554174194406542,22,0.22727272727272727,-1.0668550435065471,5.688622754491018,"ST(ATR7/x3.5)+MACD(8,21,7)/V0.0"
10,3.0,12,21,9,1.0,2.5720094271228753,1.451738051685497,2.424468471436886,-0.1467535869952654,9.892351399440297,19,0.3157894736842105,1.1746858653220293,8.183632734530939,"ST(ATR10/x3.0)+MACD(12,21,9)/V1.0"
7,3.0,12,26,7,0.0,2.5469262473874696,1.6547885093843395,2.819659436097717,-0.1431988041853511,11.555882179312363,30,0.23333333333333334,-0.5267502854077598,11.743180306054557,"ST(ATR7/x3.0)+MACD(12,26,7)/V0.0"
7,3.5,12,26,7,0.0,2.5413097447749755,1.1394695280283336,1.8403971295908232,-0.14319880418535105,7.957255889884721,21,0.2857142857142857,0.25037891145314933,8.250166333998669,"ST(ATR7/x3.5)+MACD(12,26,7)/V0.0"
10,3.0,12,26,7,0.0,2.533537252874041,1.6400253184181106,2.790534222562188,-0.14319880418535116,11.452786409412493,30,0.23333333333333334,-0.5809485152529079,11.64337990685296,"ST(ATR10/x3.0)+MACD(12,26,7)/V0.0"
7,3.0,12,21,9,1.0,2.5232240182016836,1.4165379075284288,2.357164344327268,-0.14675358699526547,9.652492566155326,19,0.3157894736842105,1.3264618162747193,8.316699933466401,"ST(ATR7/x3.0)+MACD(12,21,9)/V1.0"
7,3.0,12,21,7,0.0,2.5202714159016937,1.587563635967883,2.687528381672845,-0.13874195252111157,11.442563746004026,30,0.23333333333333334,-0.7254251911519914,11.011310711909514,"ST(ATR7/x3.0)+MACD(12,21,7)/V0.0"
7,3.0,8,26,9,0.0,2.5202714159016937,1.587563635967883,2.687528381672845,-0.13874195252111157,11.442563746004026,30,0.23333333333333334,-0.7254251911519914,11.011310711909514,"ST(ATR7/x3.0)+MACD(8,26,9)/V0.0"
7,3.0,8,26,7,1.0,2.5117111904788625,1.3437722360966835,2.2191921416613036,-0.11341361640014158,11.848420663667383,20,0.35,-0.29288032752468324,7.052561543579508,"ST(ATR7/x3.0)+MACD(8,26,7)/V1.0"
10,3.0,8,26,9,0.0,2.506657348085187,1.5731742802960387,2.659410678162541,-0.14435443216311136,10.89799777341406,30,0.2,-0.7819096583371056,10.911510312707918,"ST(ATR10/x3.0)+MACD(8,26,9)/V0.0"
10,3.0,12,21,7,0.0,2.506657348085187,1.5731742802960387,2.659410678162541,-0.14435443216311136,10.89799777341406,30,0.2,-0.7819096583371056,10.911510312707918,"ST(ATR10/x3.0)+MACD(12,21,7)/V0.0"
7,3.0,8,26,7,0.0,2.4930179832255357,1.4834992145202812,2.4855070522961937,-0.13632330597470677,10.88221272153954,30,0.3333333333333333,-1.164063030508672,10.013306719893546,"ST(ATR7/x3.0)+MACD(8,26,7)/V0.0"
10,3.0,8,26,7,1.0,2.4911424826520343,1.3221515902558654,2.1785013106996556,-0.11341361640014155,11.657785301467692,20,0.3,-0.2771289037872619,6.952761144377911,"ST(ATR10/x3.0)+MACD(8,26,7)/V1.0"
7,3.5,12,21,9,0.0,2.488144765982097,1.1053600246179336,1.7784249150020237,-0.14319880418535105,7.719059044565748,21,0.2857142857142857,0.23071377947035931,8.349966733200267,"ST(ATR7/x3.5)+MACD(12,21,9)/V0.0"
10,3.0,8,26,7,0.0,2.4789152677737105,1.4696885576491852,2.4589297778359827,-0.14195154698409534,10.353452208688175,30,0.26666666666666666,-1.2208086738073118,9.91350632069195,"ST(ATR10/x3.0)+MACD(8,26,7)/V0.0"
7,3.5,8,26,9,0.0,2.4570382902603325,1.04824569644894,1.6754932298469063,-0.12917925726932528,8.11465957157082,21,0.2857142857142857,-0.1546331134733145,7.618097139055223,"ST(ATR7/x3.5)+MACD(8,26,9)/V0.0"
7,3.5,12,21,7,0.0,2.4570382902603325,1.04824569644894,1.6754932298469063,-0.12917925726932528,8.11465957157082,21,0.2857142857142857,-0.1546331134733145,7.618097139055223,"ST(ATR7/x3.5)+MACD(12,21,7)/V0.0"
14,3.0,12,26,9,1.0,2.441697767832124,1.3535445575210212,2.2376300234020374,-0.1877944152629645,7.207586847700885,18,0.2777777777777778,1.2591030479475072,8.316699933466401,"ST(ATR14/x3.0)+MACD(12,26,9)/V1.0"
10,3.0,12,26,9,1.0,2.4162842897047705,1.3328958741541626,2.1987048752731506,-0.17930868527317445,7.433526558535148,19,0.2631578947368421,0.925200766014472,8.54956753160346,"ST(ATR10/x3.0)+MACD(12,26,9)/V1.0"
7,3.0,12,21,9,0.0,2.4085635826264857,1.4835264732143836,2.485559563591868,-0.17629256129448315,8.415139370153383,29,0.2413793103448276,-0.3370642853018299,11.743180306054557,"ST(ATR7/x3.0)+MACD(12,21,9)/V0.0"
10,3.0,12,21,9,0.0,2.3950311127993857,1.4697156647585925,2.4589818887287618,-0.18166033840174084,8.090459798155415,29,0.2413793103448276,-0.39347134532025435,11.64337990685296,"ST(ATR10/x3.0)+MACD(12,21,9)/V0.0"
7,3.0,12,26,9,1.0,2.368914431344932,1.2994019733611326,2.1358378810791017,-0.17930868527317473,7.246731921443228,19,0.3157894736842105,1.0784540949715726,8.682634730538922,"ST(ATR7/x3.0)+MACD(12,26,9)/V1.0"
14,3.0,12,26,9,0.0,2.3377241217556235,1.4567225833034123,2.4340283574583057,-0.2135700825469371,6.8208176254427535,27,0.25925925925925924,-0.20409336967276365,11.809713905522289,"ST(ATR14/x3.0)+MACD(12,26,9)/V0.0"
7,3.5,8,26,7,0.0,2.2845019116675376,0.878791178962592,1.3764374982840035,-0.12731711998367098,6.902380285348122,22,0.2727272727272727,-0.7759593104395507,6.753160345974717,"ST(ATR7/x3.5)+MACD(8,26,7)/V0.0"
7,3.5,12,26,7,1.0,2.2549277987520564,0.5983903514767441,0.9035997408555918,-0.07411292393863231,8.074035130124255,12,0.3333333333333333,-0.062339577964797055,4.9234863606121095,"ST(ATR7/x3.5)+MACD(12,26,7)/V1.0"
7,3.5,12,26,9,0.0,2.1771359254495475,0.930524354995353,1.4667133189453945,-0.1481738550398705,6.279949689808424,21,0.23809523809523808,-0.16394000002007314,8.815701929474384,"ST(ATR7/x3.5)+MACD(12,26,9)/V0.0"
7,3.5,12,21,9,1.0,2.1716357199902143,0.5713693669109345,0.859568189437385,-0.08090967328635501,7.061817749390084,12,0.3333333333333333,-0.13193191071819776,4.990019960079841,"ST(ATR7/x3.5)+MACD(12,21,9)/V1.0"
7,3.0,12,26,9,0.0,2.1563837639557644,1.261653942337586,2.0653940483826343,-0.20772061796204072,6.073802180620045,29,0.27586206896551724,-0.48913662378587436,12.208915502328676,"ST(ATR7/x3.0)+MACD(12,26,9)/V0.0"
7,3.5,8,21,9,1.0,2.1552707764549237,0.5401748905851123,0.8090857351544711,-0.08521246930600132,6.339153119073724,12,0.4166666666666667,-0.29404679834169023,4.224883566200932,"ST(ATR7/x3.5)+MACD(8,21,9)/V1.0"
10,3.0,12,26,9,0.0,2.1430476184916127,1.2490769596769247,2.042020169710119,-0.212883590796351,5.867417751666067,29,0.2413793103448276,-0.5465116211175335,12.10911510312708,"ST(ATR10/x3.0)+MACD(12,26,9)/V0.0"
10,3.5,8,21,9,1.0,2.117454450824815,0.811204767927959,1.2598882791285178,-0.12893360457365113,6.291647321971613,14,0.35714285714285715,0.16824788247092243,4.990019960079841,"ST(ATR10/x3.5)+MACD(8,21,9)/V1.0"
14,3.5,8,21,9,0.0,2.112833428683424,0.9250964739284024,1.4571987109850482,-0.1267640743235234,7.297781164459888,20,0.3,0.09218672551696633,6.620093147039255,"ST(ATR14/x3.5)+MACD(8,21,9)/V0.0"
10,3.5,12,26,7,1.0,2.071405591416057,0.7961859474081878,1.234206358410379,-0.12893360457365124,6.175162402703008,14,0.35714285714285715,-0.2786982526339954,5.355954757152362,"ST(ATR10/x3.5)+MACD(12,26,7)/V1.0"
10,3.5,8,21,9,0.0,2.035468860036708,0.8729746726910175,1.3663448712352535,-0.14893034326950164,5.861630702826612,21,0.23809523809523808,-1.366660345507276,6.65335994677312,"ST(ATR10/x3.5)+MACD(8,21,9)/V0.0"
7,3.5,12,26,9,1.0,2.0200459745594412,0.5266818143114116,0.7873670147803615,-0.08090967328635507,6.509503659066602,12,0.25,-0.5490234994495242,5.222887558216899,"ST(ATR7/x3.5)+MACD(12,26,9)/V1.0"
10,3.5,8,26,9,1.0,2.018731256810231,0.7611480395980641,1.17460346599617,-0.12893360457365138,5.903410845566407,14,0.35714285714285715,-0.3003132513256047,5.189620758483033,"ST(ATR10/x3.5)+MACD(8,26,9)/V1.0"
10,3.5,12,21,7,1.0,2.018731256810231,0.7611480395980641,1.17460346599617,-0.12893360457365138,5.903410845566407,14,0.35714285714285715,-0.3003132513256047,5.189620758483033,"ST(ATR10/x3.5)+MACD(12,21,7)/V1.0"
14,3.5,12,21,7,0.0,1.9599623872255885,0.8349345324609423,1.3006275810638859,-0.12676407432352324,6.5865233262387015,20,0.3,-0.47341949250566073,6.952761144377911,"ST(ATR14/x3.5)+MACD(12,21,7)/V0.0"
14,3.5,8,26,9,0.0,1.9599623872255885,0.8349345324609423,1.3006275810638859,-0.12676407432352324,6.5865233262387015,20,0.3,-0.47341949250566073,6.952761144377911,"ST(ATR14/x3.5)+MACD(8,26,9)/V0.0"
14,3.5,8,21,7,0.0,1.9475111931342266,0.7497982935394061,1.15539057246884,-0.12676407432352343,5.914911598895075,20,0.25,-1.2221736080572578,5.289421157684631,"ST(ATR14/x3.5)+MACD(8,21,7)/V0.0"
7,3.5,8,21,7,1.0,1.9400463494469726,0.38733320803557403,0.5673201996233355,-0.05041639974375415,7.682682817579788,13,0.23076923076923078,-1.886017503900489,3.1603459747172327,"ST(ATR7/x3.5)+MACD(8,21,7)/V1.0"
7,3.5,8,26,9,1.0,1.9366796008166514,0.47731567644771355,0.7085178660456763,-0.08521246930600127,5.601476876977412,12,0.3333333333333333,-0.4412566140049525,4.424484364604125,"ST(ATR7/x3.5)+MACD(8,26,9)/V1.0"
7,3.5,12,21,7,1.0,1.9366796008166514,0.47731567644771355,0.7085178660456763,-0.08521246930600127,5.601476876977412,12,0.3333333333333333,-0.4412566140049525,4.424484364604125,"ST(ATR7/x3.5)+MACD(12,21,7)/V1.0"
14,3.5,8,21,9,1.0,1.9341524445911713,0.756917377714565,1.1674363755130308,-0.12893360457365127,5.87059812852892,13,0.3076923076923077,0.607265004593393,4.69061876247505,"ST(ATR14/x3.5)+MACD(8,21,9)/V1.0"
10,3.5,12,21,9,1.0,1.9196684209605077,0.7203712734134371,1.1057928790449423,-0.16168994794540115,4.4552631908613725,14,0.35714285714285715,-0.15176267165042875,5.455755156353959,"ST(ATR10/x3.5)+MACD(12,21,9)/V1.0"
10,3.5,12,21,7,0.0,1.8875742210856,0.7881849879283305,1.2205574465276618,-0.14893034326950172,5.29230625959174,21,0.23809523809523808,-1.8469749195721956,6.952761144377911,"ST(ATR10/x3.5)+MACD(12,21,7)/V0.0"
10,3.5,8,26,9,0.0,1.8875742210856,0.7881849879283305,1.2205574465276618,-0.14893034326950172,5.29230625959174,21,0.23809523809523808,-1.8469749195721956,6.952761144377911,"ST(ATR10/x3.5)+MACD(8,26,9)/V0.0"
14,3.5,12,26,7,0.0,1.8663309083714539,0.7925123596491384,1.2279367316177279,-0.14319880418535103,5.534350402977813,20,0.3,-0.2970522223071957,7.152361942781105,"ST(ATR14/x3.5)+MACD(12,26,7)/V0.0"
14,3.5,8,26,9,1.0,1.8629781216529273,0.7200351992074467,1.1052282571611793,-0.12893360457365122,5.584542537133044,13,0.3076923076923077,0.24710413325589295,4.8569527611443775,"ST(ATR14/x3.5)+MACD(8,26,9)/V1.0"
14,3.5,12,21,7,1.0,1.8629781216529273,0.7200351992074467,1.1052282571611793,-0.12893360457365122,5.584542537133044,13,0.3076923076923077,0.24710413325589295,4.8569527611443775,"ST(ATR14/x3.5)+MACD(12,21,7)/V1.0"
10,3.5,8,21,7,1.0,1.8611745792416108,0.6069808654665243,0.9176566857052662,-0.12893360457365108,4.707701048719204,14,0.2857142857142857,-1.6607198277745712,3.7258815701929473,"ST(ATR10/x3.5)+MACD(8,21,7)/V1.0"
10,3.5,12,26,7,0.0,1.8165773673334356,0.7606879280046914,1.173823687759458,-0.14893034326950166,5.107675919528126,21,0.23809523809523808,-1.6440769161123667,7.252162341982701,"ST(ATR10/x3.5)+MACD(12,26,7)/V0.0"
10,3.5,8,21,7,0.0,1.810067064632712,0.6606720055159891,1.00614461410307,-0.14893034326950194,4.436114165938957,21,0.19047619047619047,-2.622790367685824,5.023286759813706,"ST(ATR10/x3.5)+MACD(8,21,7)/V0.0"
10,3.5,12,26,9,1.0,1.7786747239694167,0.6524379881331981,0.9925040214465726,-0.16168994794540126,4.035117806788524,14,0.21428571428571427,-0.43110939746614385,5.755156353958749,"ST(ATR10/x3.5)+MACD(12,26,9)/V1.0"
14,3.5,12,26,7,1.0,1.7630689635267294,0.680269404203687,1.0387112634718618,-0.14319880418535136,4.750524336244951,13,0.3076923076923077,0.5184383950996854,5.056553559547571,"ST(ATR14/x3.5)+MACD(12,26,7)/V1.0"
14,3.5,12,21,9,0.0,1.7368224682679931,0.7185330183599283,1.102705018922931,-0.1596020026102719,4.502030091154282,20,0.3,-0.1870903045485882,7.285429141716566,"ST(ATR14/x3.5)+MACD(12,21,9)/V0.0"
10,3.5,12,21,9,0.0,1.6871019285521487,0.6880220228417591,1.051633654419974,-0.1809347117717406,3.8025982748392577,21,0.23809523809523808,-1.5393512801517886,7.385229540918163,"ST(ATR10/x3.5)+MACD(12,21,9)/V0.0"
14,3.5,8,26,7,0.0,1.6785763521053754,0.6358581566673682,0.9651144823504234,-0.1267640743235234,5.016075414589077,20,0.25,-0.9074808777591632,6.05455755156354,"ST(ATR14/x3.5)+MACD(8,26,7)/V0.0"
10,3.5,8,26,7,1.0,1.6398438183231552,0.539078240044595,0.8073178884377383,-0.12893360457365124,4.181053045303292,14,0.2857142857142857,-1.259848693637834,4.424484364604125,"ST(ATR10/x3.5)+MACD(8,26,7)/V1.0"
